Local Part Number,Component Type,Package,Value,Tolerance,Power,Composition,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Manufacturer 1,Manufacturer Part Number 1,Supplier 1,Supplier Part Number 1,Manufacturer 2,Manufacturer Part Number 2,Supplier 2,Supplier Part Number 2,Manufacturer 3,Manufacturer Part Number 3,Supplier 3,Supplier Part Number 3
RES0402-0084,Resistor,SMT-0402,5.23,1%,1/16W,Thick Film,Resistor 5.23 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025R23FKED,Digikey,541-5.23LLCT-ND,,,,,,,,
RES0402-0085,Resistor,SMT-0402,5.36,1%,1/16W,Thick Film,Resistor 5.36 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025R36FKED,Digikey,541-5.36LLCT-ND,,,,,,,,
RES0402-0086,Resistor,SMT-0402,5.49,1%,1/16W,Thick Film,Resistor 5.49 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025R49FKED,Digikey,541-5.49LLCT-ND,,,,,Stackpole Electronics,RMCF0402FT5R49,Digikey,RMCF0402FT5R49CT-ND
RES0402-0087,Resistor,SMT-0402,5.60,1%,1/16W,Thick Film,Resistor 5.60 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025R60FKED,Digikey,541-5.60LLCT-ND,Samsung,RC1005F5R6CS,Digikey,1276-3878-1-ND,,,,
RES0402-0088,Resistor,SMT-0402,5.62,1%,1/16W,Thick Film,Resistor 5.62 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025R62FKED,Digikey,541-5.62LLCT-ND,,,,,Stackpole Electronics,RMCF0402FT5R62,Digikey,RMCF0402FT5R62CT-ND
RES0402-0089,Resistor,SMT-0402,5.76,1%,1/16W,Thick Film,Resistor 5.76 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025R76FKED,Digikey,541-5.76LLCT-ND,,,,,,,,
RES0402-0090,Resistor,SMT-0402,5.90,1%,1/16W,Thick Film,Resistor 5.90 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025R90FKED,Digikey,541-5.90LLCT-ND,,,,,,,,
RES0402-0091,Resistor,SMT-0402,6.04,1%,1/16W,Thick Film,Resistor 6.04 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R04FKED,Digikey,541-6.04LLCT-ND,,,,,Stackpole Electronics,RMCF0402FT6R04,Digikey,RMCF0402FT6R04CT-ND
RES0402-0092,Resistor,SMT-0402,6.19,1%,1/16W,Thick Film,Resistor 6.19 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R19FKED,Digikey,541-6.19LLCT-ND,,,,,,,,
RES0402-0093,Resistor,SMT-0402,6.20,1%,1/16W,Thick Film,Resistor 6.20 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R20FKED,Digikey,541-6.20LLCT-ND,,,,,,,,
RES0402-0094,Resistor,SMT-0402,6.34,1%,1/16W,Thick Film,Resistor 6.34 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R34FKED,Digikey,541-6.34LLCT-ND,,,,,,,,
RES0402-0095,Resistor,SMT-0402,6.49,1%,1/16W,Thick Film,Resistor 6.49 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R49FKED,Digikey,541-6.49LLCT-ND,,,,,,,,
RES0402-0096,Resistor,SMT-0402,6.65,1%,1/16W,Thick Film,Resistor 6.65 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R65FKED,Digikey,541-6.65LLCT-ND,,,,,,,,
RES0402-0097,Resistor,SMT-0402,6.80,1%,1/16W,Thick Film,Resistor 6.80 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R80FKED,Digikey,541-6.80LLCT-ND,Samsung,RC1005F6R8CS,Digikey,1276-3879-1-ND,,,,
RES0402-0098,Resistor,SMT-0402,6.81,1%,1/16W,Thick Film,Resistor 6.81 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R81FKED,Digikey,541-6.81LLCT-ND,,,,,,,,
RES0402-0099,Resistor,SMT-0402,6.98,1%,1/16W,Thick Film,Resistor 6.98 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026R98FKED,Digikey,541-6.98LLCT-ND,,,,,,,,
RES0402-0100,Resistor,SMT-0402,7.15,1%,1/16W,Thick Film,Resistor 7.15 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04027R15FKED,Digikey,541-7.15LLCT-ND,,,,,Stackpole Electronics,RMCF0402FT7R15,Digikey,RMCF0402FT7R15CT-ND
RES0402-0101,Resistor,SMT-0402,7.32,1%,1/16W,Thick Film,Resistor 7.32 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04027R32FKED,Digikey,541-7.32LLCT-ND,,,,,,,,
RES0402-0102,Resistor,SMT-0402,7.50,1%,1/16W,Thick Film,Resistor 7.50 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04027R50FKED,Digikey,541-7.50LLCT-ND,Samsung,RC1005F7R5CS,Digikey,1276-3880-1-ND,,,,
RES0402-0103,Resistor,SMT-0402,7.68,1%,1/16W,Thick Film,Resistor 7.68 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04027R68FKED,Digikey,541-7.68LLCT-ND,,,,,,,,
RES0402-0104,Resistor,SMT-0402,7.87,1%,1/16W,Thick Film,Resistor 7.87 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04027R87FKED,Digikey,541-7.87LLCT-ND,,,,,,,,
RES0402-0105,Resistor,SMT-0402,8.06,1%,1/16W,Thick Film,Resistor 8.06 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04028R06FKED,Digikey,541-8.06LLCT-ND,,,,,Stackpole Electronics,RMCF0402FT8R06,Digikey,RMCF0402FT8R06CT-ND
RES0402-0106,Resistor,SMT-0402,8.20,1%,1/16W,Thick Film,Resistor 8.20 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04028R20FKED,Digikey,541-8.20LLCT-ND,Samsung,RC1005F8R2CS,Digikey,1276-3881-1-ND,,,,
RES0402-0107,Resistor,SMT-0402,8.25,1%,1/16W,Thick Film,Resistor 8.25 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04028R25FKED,Digikey,541-8.25LLCT-ND,,,,,Stackpole Electronics,RMCF0402FT8R25,Digikey,RMCF0402FT8R25CT-ND
RES0402-0108,Resistor,SMT-0402,8.45,1%,1/16W,Thick Film,Resistor 8.45 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04028R45FKED,Digikey,541-8.45LLCT-ND,,,,,,,,
RES0402-0109,Resistor,SMT-0402,8.66,1%,1/16W,Thick Film,Resistor 8.66 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04028R66FKED,Digikey,541-8.66LLCT-ND,,,,,,,,
RES0402-0110,Resistor,SMT-0402,8.87,1%,1/16W,Thick Film,Resistor 8.87 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04028R87FKED,Digikey,541-8.87LLCT-ND,,,,,,,,
RES0402-0111,Resistor,SMT-0402,9.09,1%,1/16W,Thick Film,Resistor 9.09 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04029R09FKED,Digikey,541-9.09LLCT-ND,,,,,Stackpole Electronics,RMCF0402FT9R09,Digikey,RMCF0402FT9R09CT-ND
RES0402-0112,Resistor,SMT-0402,9.10,1%,1/16W,Thick Film,Resistor 9.10 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04029R10FKED,Digikey,541-9.10LLCT-ND,,,,,,,,
RES0402-0113,Resistor,SMT-0402,9.31,1%,1/16W,Thick Film,Resistor 9.31 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04029R31FKED,Digikey,541-9.31LLCT-ND,,,,,,,,
RES0402-0114,Resistor,SMT-0402,9.53,1%,1/16W,Thick Film,Resistor 9.53 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04029R53FKED,Digikey,541-9.53LLCT-ND,,,,,,,,
RES0402-0115,Resistor,SMT-0402,9.76,1%,1/16W,Thick Film,Resistor 9.76 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04029R76FKED,Digikey,541-9.76LLCT-ND,,,,,,,,
RES0402-0116,Resistor,SMT-0402,10,1%,1/16W,Thick Film,Resistor 10 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040210R0FKED,Digikey,541-10.0LCT-ND,Samsung,RC1005F100CS,Digikey,1276-3428-1-ND,Stackpole Electronics,RMCF0402FT10R0,Digikey,RMCF0402FT10R0CT-ND
RES0402-0117,Resistor,SMT-0402,10.2,1%,1/16W,Thick Film,Resistor 10.2 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040210R2FKED,Digikey,541-10.2LCT-ND,,,,,Stackpole Electronics,RMCF0402FT10R2,Digikey,RMCF0402FT10R2CT-ND
RES0402-0118,Resistor,SMT-0402,10.5,1%,1/16W,Thick Film,Resistor 10.5 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040210R5FKED,Digikey,541-10.5LCT-ND,,,,,Stackpole Electronics,RMCF0402FT10R5,Digikey,RMCF0402FT10R5CT-ND
RES0402-0119,Resistor,SMT-0402,10.7,1%,1/16W,Thick Film,Resistor 10.7 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040210R7FKED,Digikey,541-10.7LCT-ND,Samsung,RC1005F10R7CS,Digikey,1276-3882-1-ND,Stackpole Electronics,RMCF0402FT10R7,Digikey,RMCF0402FT10R7CT-ND
RES0402-0120,Resistor,SMT-0402,11,1%,1/16W,Thick Film,Resistor 11 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040211R0FKED,Digikey,541-11.0LCT-ND,Samsung,RC1005F110CS,Digikey,1276-3883-1-ND,Stackpole Electronics,RMCF0402FT11R0,Digikey,RMCF0402FT11R0CT-ND
RES0402-0121,Resistor,SMT-0402,11.3,1%,1/16W,Thick Film,Resistor 11.3 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040211R3FKED,Digikey,541-11.3LCT-ND,,,,,Stackpole Electronics,RMCF0402FT11R3,Digikey,RMCF0402FT11R3CT-ND
RES0402-0122,Resistor,SMT-0402,11.5,1%,1/16W,Thick Film,Resistor 11.5 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040211R5FKED,Digikey,541-11.5LCT-ND,,,,,Stackpole Electronics,RMCF0402FT11R5,Digikey,RMCF0402FT11R5CT-ND
RES0402-0123,Resistor,SMT-0402,11.8,1%,1/16W,Thick Film,Resistor 11.8 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040211R8FKED,Digikey,541-11.8LCT-ND,,,,,Stackpole Electronics,RMCF0402FT11R8,Digikey,RMCF0402FT11R8CT-ND
RES0402-0124,Resistor,SMT-0402,12,1%,1/16W,Thick Film,Resistor 12 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040212R0FKED,Digikey,541-12.0LCT-ND,Samsung,RC1005F120CS,Digikey,1276-3884-1-ND,,,,
RES0402-0125,Resistor,SMT-0402,12.1,1%,1/16W,Thick Film,Resistor 12.1 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040212R1FKED,Digikey,541-12.1LCT-ND,Samsung,RC1005F12R1CS,Digikey,1276-3885-1-ND,Stackpole Electronics,RMCF0402FT12R1,Digikey,RMCF0402FT12R1CT-ND
RES0402-0126,Resistor,SMT-0402,12.4,1%,1/16W,Thick Film,Resistor 12.4 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040212R4FKED,Digikey,541-12.4LCT-ND,Samsung,RC1005F12R4CS,Digikey,1276-3886-1-ND,Stackpole Electronics,RMCF0402FT12R4,Digikey,RMCF0402FT12R4CT-ND
RES0402-0127,Resistor,SMT-0402,12.7,1%,1/16W,Thick Film,Resistor 12.7 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040212R7FKED,Digikey,541-12.7LCT-ND,,,,,Stackpole Electronics,RMCF0402FT12R7,Digikey,RMCF0402FT12R7CT-ND
RES0402-0128,Resistor,SMT-0402,13,1%,1/16W,Thick Film,Resistor 13 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040213R0FKED,Digikey,541-13.0LCT-ND,Samsung,RC1005F130CS,Digikey,1276-3887-1-ND,Stackpole Electronics,RMCF0402FT13R0,Digikey,RMCF0402FT13R0CT-ND
RES0402-0129,Resistor,SMT-0402,13.3,1%,1/16W,Thick Film,Resistor 13.3 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040213R3FKED,Digikey,541-13.3LCT-ND,,,,,Stackpole Electronics,RMCF0402FT13R3,Digikey,RMCF0402FT13R3CT-ND
RES0402-0130,Resistor,SMT-0402,13.7,1%,1/16W,Thick Film,Resistor 13.7 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040213R7FKED,Digikey,541-13.7LCT-ND,,,,,Stackpole Electronics,RMCF0402FT13R7,Digikey,RMCF0402FT13R7CT-ND
RES0402-0131,Resistor,SMT-0402,14,1%,1/16W,Thick Film,Resistor 14 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040214R0FKED,Digikey,541-14.0LCT-ND,,,,,Stackpole Electronics,RMCF0402FT14R0,Digikey,RMCF0402FT14R0CT-ND
RES0402-0132,Resistor,SMT-0402,14.3,1%,1/16W,Thick Film,Resistor 14.3 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040214R3FKED,Digikey,541-14.3LCT-ND,,,,,Stackpole Electronics,RMCF0402FT14R3,Digikey,RMCF0402FT14R3CT-ND
RES0402-0133,Resistor,SMT-0402,14.7,1%,1/16W,Thick Film,Resistor 14.7 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040214R7FKED,Digikey,541-14.7LCT-ND,,,,,Stackpole Electronics,RMCF0402FT14R7,Digikey,RMCF0402FT14R7CT-ND
RES0402-0134,Resistor,SMT-0402,15,1%,1/16W,Thick Film,Resistor 15 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040215R0FKED,Digikey,541-15.0LCT-ND,Samsung,RC1005F150CS,Digikey,1276-3888-1-ND,Stackpole Electronics,RMCF0402FT15R0,Digikey,RMCF0402FT15R0CT-ND
RES0402-0135,Resistor,SMT-0402,15.4,1%,1/16W,Thick Film,Resistor 15.4 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040215R4FKED,Digikey,541-15.4LCT-ND,,,,,Stackpole Electronics,RMCF0402FT15R4,Digikey,RMCF0402FT15R4CT-ND
RES0402-0136,Resistor,SMT-0402,15.8,1%,1/16W,Thick Film,Resistor 15.8 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040215R8FKED,Digikey,541-15.8LCT-ND,,,,,Stackpole Electronics,RMCF0402FT15R8,Digikey,RMCF0402FT15R8CT-ND
RES0402-0137,Resistor,SMT-0402,16,1%,1/16W,Thick Film,Resistor 16 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040216R0FKED,Digikey,541-16.0LCT-ND,Samsung,RC1005F160CS,Digikey,1276-3889-1-ND,,,,
RES0402-0138,Resistor,SMT-0402,16.2,1%,1/16W,Thick Film,Resistor 16.2 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040216R2FKED,Digikey,541-16.2LCT-ND,,,,,Stackpole Electronics,RMCF0402FT16R2,Digikey,RMCF0402FT16R2CT-ND
RES0402-0139,Resistor,SMT-0402,16.5,1%,1/16W,Thick Film,Resistor 16.5 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040216R5FKED,Digikey,541-16.5LCT-ND,Samsung,RC1005F16R5CS,Digikey,1276-3890-1-ND,Stackpole Electronics,RMCF0402FT16R5,Digikey,RMCF0402FT16R5CT-ND
RES0402-0140,Resistor,SMT-0402,16.9,1%,1/16W,Thick Film,Resistor 16.9 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040216R9FKED,Digikey,541-16.9LCT-ND,Samsung,RC1005F16R9CS,Digikey,1276-3891-1-ND,Stackpole Electronics,RMCF0402FT16R9,Digikey,RMCF0402FT16R9CT-ND
RES0402-0141,Resistor,SMT-0402,17.4,1%,1/16W,Thick Film,Resistor 17.4 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040217R4FKED,Digikey,541-17.4LCT-ND,,,,,Stackpole Electronics,RMCF0402FT17R4,Digikey,RMCF0402FT17R4CT-ND
RES0402-0142,Resistor,SMT-0402,17.8,1%,1/16W,Thick Film,Resistor 17.8 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040217R8FKED,Digikey,541-17.8LCT-ND,Samsung,RC1005F17R8CS,Digikey,1276-3892-1-ND,Stackpole Electronics,RMCF0402FT17R8,Digikey,RMCF0402FT17R8CT-ND
RES0402-0143,Resistor,SMT-0402,18,1%,1/16W,Thick Film,Resistor 18 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040218R0FKED,Digikey,541-18.0LCT-ND,Samsung,RC1005F180CS,Digikey,1276-3893-1-ND,Stackpole Electronics,RMCF0402FT18R0,Digikey,RMCF0402FT18R0CT-ND
RES0402-0144,Resistor,SMT-0402,18.2,1%,1/16W,Thick Film,Resistor 18.2 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040218R2FKED,Digikey,541-18.2LCT-ND,Samsung,RC1005F18R2CS,Digikey,1276-3894-1-ND,Stackpole Electronics,RMCF0402FT18R2,Digikey,RMCF0402FT18R2CT-ND
RES0402-0145,Resistor,SMT-0402,18.7,1%,1/16W,Thick Film,Resistor 18.7 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040218R7FKED,Digikey,541-18.7LCT-ND,,,,,Stackpole Electronics,RMCF0402FT18R7,Digikey,RMCF0402FT18R7CT-ND
RES0402-0146,Resistor,SMT-0402,19.1,1%,1/16W,Thick Film,Resistor 19.1 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040219R1FKED,Digikey,541-19.1LCT-ND,Samsung,RC1005F19R1CS,Digikey,1276-3895-1-ND,Stackpole Electronics,RMCF0402FT19R1,Digikey,RMCF0402FT19R1CT-ND
RES0402-0147,Resistor,SMT-0402,19.6,1%,1/16W,Thick Film,Resistor 19.6 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040219R6FKED,Digikey,541-19.6LCT-ND,,,,,Stackpole Electronics,RMCF0402FT19R6,Digikey,RMCF0402FT19R6CT-ND
RES0402-0148,Resistor,SMT-0402,20,1%,1/16W,Thick Film,Resistor 20 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040220R0FKED,Digikey,541-20.0LCT-ND,Samsung,RC1005F200CS,Digikey,1276-3896-1-ND,Stackpole Electronics,RMCF0402FT20R0,Digikey,RMCF0402FT20R0CT-ND
RES0402-0149,Resistor,SMT-0402,20.5,1%,1/16W,Thick Film,Resistor 20.5 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040220R5FKED,Digikey,541-20.5LCT-ND,Samsung,RC1005F20R5CS,Digikey,1276-3897-1-ND,Stackpole Electronics,RMCF0402FT20R5,Digikey,RMCF0402FT20R5CT-ND
RES0402-0150,Resistor,SMT-0402,21,1%,1/16W,Thick Film,Resistor 21 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040221R0FKED,Digikey,541-21.0LCT-ND,Samsung,RC1005F21R0CS,Digikey,1276-3898-1-ND,Stackpole Electronics,RMCF0402FT21R0,Digikey,RMCF0402FT21R0CT-ND
RES0402-0151,Resistor,SMT-0402,21.5,1%,1/16W,Thick Film,Resistor 21.5 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040221R5FKED,Digikey,541-21.5LCT-ND,Samsung,RC1005F21R5CS,Digikey,1276-3899-1-ND,Stackpole Electronics,RMCF0402FT21R5,Digikey,RMCF0402FT21R5CT-ND
RES0402-0152,Resistor,SMT-0402,22,1%,1/16W,Thick Film,Resistor 22 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040222R0FKED,Digikey,541-22.0LCT-ND,Samsung,RC1005F220CS,Digikey,1276-3451-1-ND,Stackpole Electronics,RMCF0402FT22R0,Digikey,RMCF0402FT22R0CT-ND
RES0402-0153,Resistor,SMT-0402,22.1,1%,1/16W,Thick Film,Resistor 22.1 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040222R1FKED,Digikey,541-22.1LCT-ND,Samsung,RC1005F22R1CS,Digikey,1276-3900-1-ND,Stackpole Electronics,RMCF0402FT22R1,Digikey,RMCF0402FT22R1CT-ND
RES0402-0154,Resistor,SMT-0402,22.6,1%,1/16W,Thick Film,Resistor 22.6 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040222R6FKED,Digikey,541-22.6LCT-ND,Samsung,RC1005F22R6CS,Digikey,1276-3901-1-ND,Stackpole Electronics,RMCF0402FT22R6,Digikey,RMCF0402FT22R6CT-ND
RES0402-0155,Resistor,SMT-0402,23.2,1%,1/16W,Thick Film,Resistor 23.2 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040223R2FKED,Digikey,541-23.2LCT-ND,,,,,Stackpole Electronics,RMCF0402FT23R2,Digikey,RMCF0402FT23R2CT-ND
RES0402-0156,Resistor,SMT-0402,23.7,1%,1/16W,Thick Film,Resistor 23.7 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040223R7FKED,Digikey,541-23.7LCT-ND,,,,,Stackpole Electronics,RMCF0402FT23R7,Digikey,RMCF0402FT23R7CT-ND
RES0402-0157,Resistor,SMT-0402,24,1%,1/16W,Thick Film,Resistor 24 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040224R0FKED,Digikey,541-24.0LCT-ND,Samsung,RC1005F240CS,Digikey,1276-3902-1-ND,,,,
RES0402-0158,Resistor,SMT-0402,24.3,1%,1/16W,Thick Film,Resistor 24.3 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040224R3FKED,Digikey,541-24.3LCT-ND,Samsung,RC1005F24R3CS,Digikey,1276-3903-1-ND,Stackpole Electronics,RMCF0402FT24R3,Digikey,RMCF0402FT24R3CT-ND
